700,
X,Y
0.0106 , 249.2478
0.0319 , 276.8261
0.0514 , 285.4959
0.0710 , 291.0364
0.0906 , 301.9959
0.1102 , 303.0748
0.1298 , 306.9122
0.1494 , 311.7512
0.1690 , 312.1415
0.1886 , 317.0871
0.2082 , 318.6734
0.2278 , 318.9758
0.2474 , 323.8894
0.2670 , 321.8449
0.2866 , 325.0376
0.3062 , 325.9020
0.3258 , 326.9050
0.3454 , 328.2596
0.3650 , 329.0974
0.3846 , 330.8798
0.4042 , 331.3538
0.4238 , 329.7088
0.4434 , 333.0934
0.4630 , 333.5529
0.4826 , 333.6768
0.5022 , 334.1789
0.5218 , 335.6028
0.5413 , 335.6734
0.5609 , 335.9038
0.5805 , 336.9335
0.6001 , 335.1127
0.6197 , 336.9681
0.6393 , 337.1186
0.6589 , 338.3081
0.6785 , 336.4340
0.6981 , 336.1849
0.7177 , 338.8396
0.7373 , 337.1786
0.7569 , 337.4943
0.7765 , 337.5329
0.7961 , 339.8465
0.8157 , 340.5911
0.8353 , 339.4230
0.8549 , 340.6364
0.8745 , 340.0703
0.8941 , 340.5006
0.9137 , 341.8339
0.9333 , 342.3600
0.9529 , 345.4675
0.9728 , 347.7060
0.9914 , 348.8879
