350,
X,Y
0.9905 , 155.1762
0.9548 , 154.7967
0.9055 , 154.4173
0.8025 , 154.7967
0.7521 , 154.7967
0.7038 , 154.0379
0.6040 , 152.8997
0.5525 , 152.1409
0.5000 , 151.0027
0.4475 , 149.4851
0.3960 , 147.5881
0.3498 , 145.6911
0.2458 , 139.2412
0.1985 , 135.4472
0.1450 , 129.7561
0.0956 , 122.9268
0.0357 , 110.0271
0.0263 , 106.9919
0.0158 , 102.8184
0.0095 , 97.8862
0.0042 , 92.1951
0.0021 , 85.7453
0.0011 , 78.9160
0.0021 , 76.2602
0.0011 , 72.8455
0.0011 , 68.6721
-0.0011 , 50.0813
0.0000 , 40.9756
