250,
X,Y
0.1400 , 96.2098
0.1600 , 97.5480
0.1800 , 98.6691
0.2000 , 99.5613
0.2200 , 100.3069
0.2400 , 100.9908
0.2600 , 101.6956
0.2800 , 102.4388
0.3000 , 103.1785
0.3200 , 103.8721
0.3400 , 104.4731
0.3600 , 104.9746
0.3800 , 105.3979
0.4000 , 105.7602
0.4200 , 106.0812
0.4400 , 106.3722
0.4600 , 106.6374
0.4800 , 106.8837
0.5000 , 107.1179
0.5200 , 107.3453
0.5400 , 107.5698
0.5600 , 107.7953
0.5800 , 108.0243
0.6000 , 108.2573
0.6200 , 108.4923
0.6400 , 108.7266
0.6600 , 108.9590
0.6800 , 109.1825
0.7000 , 109.3839
0.7200 , 109.5521
0.7400 , 109.6755
0.7600 , 109.7578
0.7800 , 109.8149
0.8000 , 109.8623
0.8200 , 109.9157
0.8400 , 109.9814
0.8600 , 110.0565
0.8800 , 110.1379
0.9000 , 110.2447
0.9200 , 110.3501
0.9400 , 110.3948
0.1113 , 95.6098
0.0914 , 94.0921
0.0641 , 91.0569
0.0431 , 88.7805
0.0305 , 86.5041
0.0179 , 83.0894
0.0116 , 79.2954
0.0000 , 59.9458
0.9821 , 110.4065
0.9643 , 110.4065
