300,
X,Y
0.0011 , 67.0953
-0.0003 , 0.6261
0.0006 , 46.4809
0.0004 , 31.8252
0.0004 , 22.6852
0.0004 , 13.5451
0.0115 , 86.4495
0.0257 , 97.3373
0.0486 , 101.7138
0.0739 , 106.1949
0.0992 , 109.2638
0.1245 , 111.0327
0.1498 , 112.6316
0.1751 , 114.5316
0.2005 , 116.2275
0.2258 , 117.1379
0.2511 , 118.1674
0.2764 , 119.1730
0.3009 , 120.0949
0.3270 , 120.8689
0.3523 , 121.7026
0.3787 , 122.3480
0.4029 , 122.6719
0.4282 , 123.4217
0.4535 , 124.0453
0.4788 , 124.5999
0.5041 , 125.2545
0.5294 , 125.5389
0.5547 , 125.7980
0.5800 , 126.3672
0.6053 , 126.4922
0.6306 , 127.2241
0.6564 , 126.9638
0.6819 , 128.2102
0.7066 , 127.7358
0.7303 , 128.2850
0.7572 , 127.7870
0.7825 , 128.6522
0.8078 , 128.6522
0.8331 , 129.0211
0.8584 , 128.9478
0.8837 , 129.3841
0.9090 , 129.0687
0.9343 , 129.9090
0.9591 , 129.6741
0.9849 , 130.5266
0.9999 , 130.6516
