450,
X,Y
0.9853 , 243.1978
0.9527 , 242.4390
0.8981 , 242.0596
0.8477 , 241.6802
0.7973 , 240.9214
0.7479 , 239.0244
0.6964 , 237.1274
0.6460 , 234.0921
0.5966 , 231.0569
0.5462 , 227.2629
0.4947 , 223.0894
0.4443 , 218.1572
0.3960 , 213.2249
0.3466 , 206.7751
0.2973 , 200.3252
0.2500 , 193.8753
0.2006 , 185.1491
0.1523 , 176.0434
0.0956 , 162.7642
0.0462 , 146.0705
0.0357 , 141.5176
0.0263 , 136.5854
0.0179 , 132.7913
0.0116 , 127.4797
0.0074 , 121.7886
0.0032 , 116.0976
0.0021 , 108.8889
0.0000 , 97.8862
0.0000 , 94.0921
0.0011 , 90.2981
0.0000 , 83.4688
0.0000 , 62.2222
0.0000 , 56.1518
