500,
X,Y
0.9943 , 611.9583
0.9003 , 584.4352
0.7995 , 570.7309
0.6999 , 555.9629
0.6014 , 536.9441
0.5017 , 509.4271
0.3986 , 479.7890
0.3013 , 445.8951
0.2005 , 403.5055
0.0985 , 349.4305
0.0905 , 343.0645
0.0802 , 335.6386
0.0699 , 329.2750
0.0596 , 319.7242
0.0493 , 310.1734
0.0389 , 302.7475
0.0298 , 293.1955
0.0195 , 276.2077
0.0092 , 252.8455
0.0069 , 240.0989
0.0034 , 231.6033
0.0023 , 220.9803
0.0023 , 210.3561
0.0011 , 202.9204
0.0000 , 189.1102
0.0000 , 178.4861
0.0000 , 164.6746
-0.0011 , 150.8644
-0.0011 , 139.1778
-0.0011 , 125.3664
-0.0011 , 113.6798
-0.0023 , 99.8696
-0.0023 , 87.1206
