500,
X,Y
0.0012 , 239.0822
0.0078 , 251.7719
0.0210 , 278.4340
0.0152 , 263.4120
0.0354 , 294.4374
0.0482 , 311.0910
0.0633 , 320.9454
0.0792 , 334.2379
0.0958 , 345.4562
0.1108 , 352.6467
0.1288 , 365.3092
0.1454 , 374.1654
0.1621 , 383.0215
0.1787 , 391.6224
0.1961 , 399.1755
0.2106 , 403.9353
0.2287 , 415.1904
0.2454 , 422.3229
0.2620 , 429.3277
0.2787 , 436.1410
0.2960 , 442.2226
0.3106 , 445.8705
0.3287 , 455.6871
0.3453 , 461.8619
0.3620 , 467.8453
0.3786 , 474.0712
0.3956 , 479.9764
0.4106 , 484.4214
0.4286 , 489.4804
0.4453 , 493.2932
0.4619 , 498.3189
0.4786 , 503.1531
0.4964 , 506.6596
0.5105 , 509.6097
0.5285 , 517.1450
0.5452 , 521.7877
0.5619 , 526.2389
0.5785 , 530.4347
0.5964 , 534.6044
0.6104 , 535.6916
0.6285 , 541.8091
0.6451 , 545.4304
0.6618 , 548.9558
0.6785 , 551.2045
0.6951 , 554.4427
0.7108 , 554.9595
0.7284 , 560.2168
0.7451 , 562.3697
0.7617 , 566.1888
0.7784 , 568.3034
0.7951 , 568.5092
0.8117 , 570.5025
0.8284 , 575.6112
0.8450 , 577.8152
0.8617 , 579.6744
0.8783 , 581.7634
0.8950 , 583.8525
0.9117 , 586.9630
0.9283 , 592.2441
0.9450 , 596.7591
0.9616 , 601.6572
0.9783 , 606.5552
0.9943 , 613.0207
