600,
X,Y
0.2000 , 644.3037
0.8995 , 826.7713
0.8245 , 819.5122
0.7983 , 817.8862
0.7731 , 815.4472
0.6480 , 796.7480
0.6751 , 799.1870
0.6993 , 800.8130
0.7246 , 805.6911
0.7526 , 812.1951
0.8497 , 821.9512
0.8758 , 824.3902
0.9248 , 829.2683
0.9491 , 832.1138
0.9739 , 834.1463
0.9935 , 836.5854
0.0233 , 433.3333
0.0495 , 482.1138
0.0747 , 517.0732
0.6228 , 793.4959
0.5985 , 790.2439
0.5481 , 781.3008
0.5266 , 779.6748
0.5005 , 773.9837
0.4753 , 767.4797
0.4482 , 761.7886
0.4239 , 756.0976
0.3996 , 748.7805
0.3744 , 741.4634
0.3492 , 732.5203
0.3249 , 721.1382
0.5770 , 786.9919
0.3007 , 708.9431
0.2745 , 695.9350
0.2484 , 678.8618
0.2260 , 662.6016
0.1737 , 621.9512
0.1503 , 601.6260
0.1242 , 573.1707
0.0999 , 547.9675
