800,
X,Y
0.0242 , 493.3458
0.0487 , 542.7542
0.0527 , 555.3923
0.0617 , 570.6027
0.0732 , 593.7590
0.0989 , 628.9470
0.1241 , 659.1840
0.1532 , 674.3698
0.1735 , 692.0345
0.1997 , 708.8817
0.2252 , 722.2926
0.2477 , 731.1143
0.2732 , 739.0122
0.3002 , 745.3067
0.3242 , 749.6417
0.3490 , 754.6120
0.3745 , 759.8377
0.3985 , 762.3199
0.4240 , 764.4101
0.4488 , 766.7439
0.4750 , 769.6358
0.5013 , 771.3164
0.5268 , 773.6785
0.5478 , 774.5230
0.5763 , 779.6893
0.5981 , 781.9815
0.6236 , 783.3532
0.6483 , 784.2618
0.6738 , 785.6276
0.6986 , 787.6427
0.7233 , 787.5872
0.7518 , 789.9361
0.7744 , 792.6941
0.7999 , 794.8715
0.8239 , 796.1383
0.8494 , 797.4118
0.8749 , 798.2827
0.8974 , 799.9032
0.9484 , 802.0766
0.9949 , 807.9979
0.9739 , 803.2520
0.9262 , 800.0000
