700,
X,Y
0.0242 , 497.7698
0.0503 , 548.9888
0.0744 , 605.2229
0.0998 , 645.9229
0.1226 , 676.9238
0.1507 , 709.3507
0.1751 , 736.2345
0.1998 , 759.9490
0.2259 , 785.8661
0.2485 , 805.3301
0.2740 , 817.7121
0.3002 , 831.7416
0.3239 , 846.1744
0.3397 , 859.1038
0.3509 , 859.4145
0.3760 , 866.3109
0.3985 , 874.6067
0.4238 , 882.4556
0.4495 , 889.4999
0.4750 , 895.3134
0.5020 , 900.9310
0.5260 , 906.0261
0.5478 , 911.2221
0.5763 , 915.4250
0.5981 , 920.3314
0.6236 , 924.5772
0.6476 , 928.2352
0.6731 , 931.5013
0.6986 , 935.8124
0.7233 , 940.6759
0.7526 , 944.1735
0.7738 , 946.3995
0.7992 , 950.5334
0.8246 , 953.9717
0.8501 , 957.1071
0.8741 , 959.9812
0.8996 , 962.9207
0.9244 , 965.5573
0.9505 , 969.9187
0.9729 , 973.1707
0.9925 , 977.2358
