500,
X,Y
0.1046 , 339.3413
0.1259 , 345.2037
0.1471 , 352.6846
0.1684 , 358.9418
0.1904 , 366.4839
0.2109 , 370.3113
0.2322 , 375.3372
0.2541 , 380.0760
0.2748 , 384.7402
0.2961 , 388.6090
0.3149 , 391.9590
0.3388 , 396.4255
0.3599 , 400.2154
0.3812 , 404.1828
0.4025 , 407.2480
0.4238 , 411.5848
0.4435 , 415.0983
0.4661 , 416.4554
0.4906 , 420.5795
0.5099 , 422.3992
0.5341 , 425.5598
0.5612 , 430.1984
0.5825 , 431.0669
0.6021 , 432.0902
0.6251 , 432.5473
0.6464 , 433.0803
0.6677 , 434.6791
0.6890 , 435.7154
0.7103 , 435.7489
0.7316 , 436.1595
0.7529 , 437.2254
0.7742 , 438.1729
0.7955 , 438.8834
0.8168 , 439.4164
0.8381 , 439.4164
0.8594 , 439.6533
0.8807 , 440.6599
0.9020 , 441.2656
0.9233 , 441.9035
0.9446 , 442.8932
0.9659 , 443.5220
0.9842 , 445.0927
0.0761 , 326.0573
0.0599 , 315.8254
0.0418 , 298.7722
0.0207 , 270.8049
