600,
X,Y
0.0107 , 215.4359
0.0171 , 235.5355
0.0310 , 250.0902
0.0470 , 263.9030
0.0626 , 272.6640
0.0817 , 283.9348
0.1022 , 288.9484
0.1239 , 294.5502
0.1455 , 300.8903
0.1678 , 303.6044
0.1881 , 307.2462
0.2094 , 309.7332
0.2307 , 312.1019
0.2520 , 313.8784
0.2733 , 315.9509
0.2946 , 318.2603
0.3159 , 319.0598
0.3372 , 320.2145
0.3585 , 320.9843
0.3798 , 322.2278
0.4011 , 322.9976
0.4224 , 323.4714
0.4408 , 323.4714
0.4669 , 324.7741
0.4886 , 325.6860
0.5095 , 326.0769
0.5250 , 326.0769
0.5540 , 327.3796
0.5754 , 327.4388
0.5967 , 327.9126
0.6122 , 327.7704
0.6431 , 328.6824
0.6615 , 328.6824
0.6935 , 330.4589
0.7148 , 330.1529
0.7264 , 329.9851
0.7652 , 331.2879
0.7865 , 331.1694
0.8078 , 331.1991
0.8291 , 331.2879
0.8504 , 331.2879
0.8702 , 331.2879
0.8940 , 332.1347
0.9162 , 332.8867
0.9386 , 332.6630
0.9588 , 332.9459
0.9769 , 334.0019
0.9927 , 334.5448
