600,
X,Y
0.0117 , 279.6992
0.0305 , 301.7544
0.0630 , 316.7920
0.0843 , 322.8070
0.1043 , 326.8170
0.1293 , 330.8271
0.1505 , 333.8346
0.1730 , 335.8396
0.1930 , 336.8421
0.2118 , 337.8446
0.2518 , 340.8521
0.3068 , 344.8622
0.3593 , 344.8622
0.4018 , 346.8672
0.4518 , 347.8697
0.5005 , 348.8722
0.5518 , 349.8747
0.6005 , 350.8772
0.6505 , 351.8797
0.7005 , 352.8822
0.7506 , 353.8847
0.8018 , 354.8872
0.8206 , 355.8897
0.8506 , 356.8922
0.8756 , 356.8922
0.9018 , 358.8972
0.9256 , 359.8997
0.9506 , 362.9073
0.9718 , 368.9223
0.9843 , 375.9398
0.9956 , 383.9599
