500,
X,Y
0.0075 , 162.6554
0.0925 , 178.9043
0.1134 , 181.8943
0.1354 , 183.1741
0.1569 , 183.9566
0.1794 , 184.6641
0.2007 , 186.2781
0.2213 , 189.0813
0.2857 , 191.0420
0.3286 , 194.1152
0.3716 , 193.1430
0.4145 , 193.0793
0.4359 , 193.8876
0.4789 , 195.9411
0.5218 , 195.8605
0.5647 , 195.4438
0.5862 , 196.1051
0.6291 , 198.1559
0.6721 , 198.0871
0.7150 , 197.9377
0.7365 , 198.2768
0.7563 , 197.0919
0.7794 , 199.3913
0.8009 , 197.4011
0.8221 , 197.1900
0.8456 , 199.4346
0.8652 , 200.9405
0.8863 , 201.6967
0.9065 , 199.3562
0.9295 , 201.0330
0.9499 , 202.5060
0.9740 , 205.0357
0.9932 , 209.1083
0.7003 , 198.4962
0.6491 , 199.4987
0.6016 , 198.4962
0.5491 , 197.4937
0.5016 , 197.4937
0.4528 , 196.4912
0.3978 , 194.4862
0.3541 , 194.4862
0.3041 , 194.4862
0.2515 , 190.4762
0.0303 , 172.4311
0.0478 , 176.4411
0.0678 , 178.4461
