46%,
X,Y
0.0079 , 242.9109
0.0292 , 263.9900
0.0593 , 285.0690
0.0769 , 292.0954
0.1020 , 301.1292
0.1233 , 308.1556
0.1459 , 312.1706
0.1697 , 318.1932
0.1910 , 322.2083
0.2135 , 324.2158
0.2536 , 329.2346
0.3126 , 333.2497
0.3677 , 336.2610
0.3978 , 337.2647
0.4517 , 339.2723
0.4993 , 340.2760
0.5507 , 339.2723
0.6020 , 340.2760
0.6497 , 341.2798
0.6998 , 341.2798
0.7512 , 342.2836
0.8000 , 342.2836
0.8188 , 342.2836
0.8489 , 342.2836
0.8690 , 343.2873
0.8928 , 343.2873
0.9141 , 343.2873
0.9429 , 343.2873
0.9642 , 343.2873
0.9868 , 344.2911
