78%,
X,Y
0.9986 , 713.6763
0.9735 , 708.6575
0.9510 , 706.6499
0.9247 , 705.6462
0.9009 , 703.6386
0.8745 , 704.6424
0.8507 , 702.6349
0.8194 , 701.6311
0.7993 , 700.6274
0.7505 , 699.6236
0.7003 , 695.6085
0.6502 , 692.5972
0.6001 , 689.5859
0.5487 , 686.5747
0.4961 , 682.5596
0.4484 , 678.5445
0.3958 , 673.5257
0.3532 , 669.5107
0.3206 , 662.4843
0.2554 , 644.4166
0.2052 , 623.3375
0.1814 , 609.2848
0.1576 , 594.2284
0.1362 , 577.1644
0.1149 , 559.0966
0.0986 , 542.0326
0.0785 , 515.9348
0.0597 , 492.8482
0.0283 , 439.6487
0.0094 , 383.4379
