68%,
X,Y
0.0093 , 364.3664
0.0295 , 410.5395
0.0558 , 450.6901
0.0784 , 471.7691
0.0998 , 492.8482
0.1161 , 502.8858
0.1374 , 515.9348
0.1600 , 528.9837
0.1838 , 539.0213
0.2051 , 549.0590
0.2540 , 564.1154
0.3205 , 579.1719
0.3794 , 586.1982
0.4107 , 588.2058
0.4470 , 592.2208
0.4984 , 593.2246
0.5498 , 595.2321
0.5987 , 597.2396
0.6488 , 599.2472
0.7002 , 599.2472
0.7503 , 600.2509
0.8004 , 602.2585
0.8205 , 602.2585
0.8518 , 603.2622
0.8744 , 604.2660
0.8994 , 605.2698
0.9245 , 604.2660
0.9496 , 605.2698
0.9759 , 606.2735
0.9934 , 607.2773
