600,
X,Y
0.0068 , 276.7250
0.0283 , 296.6719
0.0497 , 310.1590
0.0687 , 315.8350
0.0896 , 321.0797
0.1104 , 325.6655
0.1319 , 329.3336
0.1539 , 332.2192
0.1754 , 333.7842
0.1974 , 335.1754
0.2179 , 337.4733
0.2427 , 339.2619
0.2611 , 340.2852
0.2840 , 342.4631
0.3058 , 341.7015
0.3269 , 343.9570
0.3500 , 343.6776
0.3685 , 344.0172
0.3930 , 344.5719
0.4120 , 345.5873
0.4342 , 346.6603
0.4540 , 344.8777
0.4772 , 347.8697
0.4992 , 346.2068
0.5201 , 348.4388
0.5432 , 348.0933
0.5617 , 348.6522
0.5845 , 350.2173
0.6041 , 348.7011
0.6274 , 350.9998
0.6495 , 349.4347
0.6704 , 351.0709
0.6937 , 350.1129
0.7119 , 350.9396
0.7348 , 352.6360
0.7544 , 350.8531
0.7777 , 353.8453
0.7995 , 352.7029
0.8203 , 352.8410
0.8439 , 354.6516
0.8641 , 354.9124
0.8841 , 355.6949
0.9055 , 357.9545
0.9269 , 357.5362
0.9482 , 361.3906
0.9721 , 367.4740
0.9919 , 378.0156
