400,
X,Y
0.0538 , 14.8426
0.0757 , 18.3334
0.0975 , 19.9390
0.1193 , 20.5832
0.1412 , 21.0756
0.1630 , 21.5933
0.1848 , 22.2627
0.2066 , 22.8816
0.2285 , 23.3150
0.2503 , 23.6640
0.2721 , 23.9624
0.2939 , 24.3789
0.3158 , 24.9557
0.3376 , 25.3890
0.3594 , 25.8139
0.3813 , 26.4075
0.4031 , 26.9927
0.4249 , 27.6031
0.4467 , 28.3991
0.4686 , 28.8831
0.4904 , 29.4008
0.5122 , 29.8679
0.5340 , 30.4868
0.5559 , 31.0382
0.5777 , 31.6402
0.5995 , 32.3434
0.6214 , 33.0804
0.6432 , 33.8932
0.6650 , 34.5206
0.6868 , 35.1816
0.7087 , 35.7668
0.7305 , 36.6302
0.7523 , 37.3925
0.7742 , 38.0535
0.7960 , 38.7483
0.8178 , 39.4853
0.8396 , 40.4668
0.8615 , 41.3893
0.8833 , 42.5901
0.9051 , 44.1450
0.9270 , 45.5807
0.9488 , 48.5783
0.9707 , 51.6604
0.9817 , 55.0396
0.9901 , 62.1207
0.9858 , 58.1478
