3,
X,Y
0.9932 , 769.1429
0.9818 , 746.2857
0.9603 , 738.2857
0.9353 , 731.4286
0.9109 , 726.8571
0.8871 , 722.2857
0.8622 , 717.7143
0.8366 , 715.4286
0.8128 , 710.8571
0.7879 , 706.2857
0.7618 , 702.8571
0.7374 , 698.2857
0.7136 , 692.5714
0.6875 , 690.2857
0.6636 , 685.7143
0.6381 , 683.4286
0.6132 , 678.8571
0.5871 , 674.2857
0.5627 , 672.0000
0.5377 , 667.4286
0.5128 , 664.0000
0.4872 , 660.5714
0.4628 , 657.1429
0.4368 , 653.7143
0.4124 , 650.2857
0.3868 , 646.8571
0.3613 , 642.2857
0.3369 , 637.7143
0.3120 , 634.2857
0.2864 , 628.5714
0.2598 , 624.0000
0.2343 , 618.2857
0.2082 , 613.7143
0.1809 , 608.0000
0.1554 , 600.0000
0.1305 , 589.7143
0.1100 , 580.5714
0.0964 , 573.7143
0.0817 , 563.4286
0.0664 , 552.0000
0.0539 , 542.8571
0.0431 , 529.1429
0.0335 , 514.2857
0.0193 , 489.1429
0.0102 , 459.4286
0.0057 , 432.0000
0.0006 , 370.2857
