3.5,
X,Y
0.9938 , 1177.1429
0.9818 , 1131.4286
0.9592 , 1114.2857
0.9348 , 1105.1429
0.9115 , 1098.2857
0.8866 , 1088.0000
0.8616 , 1082.2857
0.8366 , 1076.5714
0.8128 , 1068.5714
0.7873 , 1060.5714
0.7623 , 1052.5714
0.7368 , 1046.8571
0.7124 , 1041.1429
0.6863 , 1033.1429
0.6625 , 1026.2857
0.6381 , 1021.7143
0.6132 , 1014.8571
0.5871 , 1006.8571
0.5632 , 1001.1429
0.5383 , 994.2857
0.5128 , 986.2857
0.4872 , 980.5714
0.4628 , 974.8571
0.4373 , 966.8571
0.4124 , 958.8571
0.3874 , 952.0000
0.3619 , 942.8571
0.3364 , 932.5714
0.3120 , 926.8571
0.2859 , 914.2857
0.2592 , 905.1429
0.2348 , 894.8571
0.2082 , 882.2857
0.1809 , 867.4286
0.1554 , 856.0000
0.1305 , 835.4286
0.1095 , 818.2857
0.1004 , 806.8571
0.0908 , 793.1429
0.0675 , 773.7143
