0.76,
X,Y
0.0045 , 147.4041
0.0182 , 169.5601
0.0263 , 177.1315
0.0372 , 182.7385
0.0472 , 186.3823
0.0763 , 194.2282
0.1035 , 198.4282
0.1344 , 201.7856
0.1617 , 204.5830
0.1880 , 206.2586
0.2144 , 207.9343
0.2398 , 209.3297
0.2643 , 210.1643
0.2925 , 211.5589
0.3170 , 212.6741
0.3569 , 214.3459
0.4105 , 216.0139
0.4623 , 218.5239
0.5141 , 219.9119
0.5622 , 221.3009
0.6104 , 223.5315
0.6594 , 225.4812
0.7075 , 227.7118
0.7557 , 230.2228
0.8011 , 233.0151
0.8501 , 236.6479
0.9028 , 240.5602
0.9510 , 245.0348
0.9755 , 247.5525
0.9909 , 249.7922
