0.12,
X,Y
0.9927 , 263.8169
0.9755 , 260.4557
0.9537 , 257.9373
0.9028 , 252.9024
0.8510 , 248.9899
0.8020 , 245.3571
0.7530 , 242.0048
0.7057 , 239.2130
0.6576 , 236.1409
0.6113 , 234.1904
0.5604 , 232.2411
0.5114 , 230.5719
0.4623 , 228.9026
0.4124 , 226.6726
0.3624 , 224.7230
0.3170 , 222.7722
0.2916 , 221.9379
0.2670 , 220.8227
0.2398 , 219.7083
0.2144 , 218.5935
0.1898 , 217.1978
0.1626 , 215.5224
0.1371 , 213.2855
0.1081 , 209.9276
0.0718 , 204.3277
0.0500 , 198.7237
0.0354 , 193.1177
0.0173 , 181.6221
0.0082 , 169.0019
0.0027 , 140.9530
0.0036 , 126.6469
0.0009 , 112.9030
