46%,
X,Y
0.0104 , 241.9072
0.0280 , 263.9900
0.0593 , 285.0690
0.0756 , 292.0954
0.1020 , 302.1330
0.1220 , 308.1556
0.1459 , 313.1744
0.1684 , 318.1932
0.1922 , 322.2083
0.2148 , 325.2196
0.2549 , 328.2309
0.3113 , 333.2497
0.3664 , 336.2610
0.3978 , 338.2685
0.4504 , 338.2685
0.4993 , 339.2723
0.5519 , 340.2760
0.5995 , 341.2798
0.6497 , 341.2798
0.7010 , 342.2836
0.7512 , 342.2836
0.7988 , 343.2873
0.8213 , 343.2873
0.8477 , 343.2873
0.8702 , 343.2873
0.8965 , 344.2911
0.9216 , 344.2911
0.9454 , 344.2911
0.9680 , 344.2911
0.9905 , 343.2873
