68%,
X,Y
0.0093 , 363.3626
0.0295 , 411.5433
0.0571 , 449.6863
0.0784 , 472.7729
0.1010 , 490.8407
0.1161 , 503.8896
0.1374 , 517.9423
0.1612 , 529.9875
0.1838 , 541.0289
0.2064 , 551.0665
0.2540 , 566.1230
0.3205 , 579.1719
0.3794 , 586.1982
0.4120 , 589.2095
0.4483 , 592.2208
0.4984 , 594.2284
0.5498 , 596.2359
0.5987 , 598.2434
0.6513 , 599.2472
0.7002 , 600.2509
0.7503 , 602.2585
0.8029 , 602.2585
0.8217 , 603.2622
0.8518 , 604.2660
0.8769 , 603.2622
0.8994 , 605.2698
0.9258 , 605.2698
0.9508 , 605.2698
0.9771 , 606.2735
0.9934 , 606.2735
