15%,
X,Y
0.0090 , 142.5345
0.0316 , 151.5684
0.0642 , 155.5834
0.0842 , 157.5910
0.1030 , 157.5910
0.1256 , 158.5947
0.1444 , 159.5985
0.1632 , 159.5985
0.1820 , 159.5985
0.2020 , 160.6023
0.2521 , 161.6060
0.3023 , 162.6098
0.3536 , 163.6136
0.4000 , 162.6098
0.4501 , 162.6098
0.5003 , 163.6136
0.5491 , 163.6136
0.6193 , 163.6136
0.6682 , 163.6136
0.7196 , 163.6136
0.7697 , 162.6098
0.8186 , 163.6136
0.8373 , 163.6136
0.8499 , 163.6136
0.8749 , 163.6136
0.9201 , 163.6136
0.9439 , 162.6098
0.9702 , 163.6136
0.9927 , 163.6136
