15%,
X,Y
0.1000 , 156.1878
0.1200 , 156.6749
0.1400 , 157.1782
0.1600 , 157.7110
0.1800 , 158.2865
0.2000 , 158.8398
0.2200 , 159.1710
0.2400 , 159.5118
0.2600 , 159.8569
0.2800 , 160.2009
0.3000 , 160.5385
0.3200 , 160.8644
0.3400 , 161.1732
0.3600 , 161.4595
0.3800 , 161.7180
0.4000 , 161.9438
0.4200 , 162.1347
0.4400 , 162.2915
0.4600 , 162.4178
0.4800 , 162.5171
0.5000 , 162.5931
0.5200 , 162.6493
0.5400 , 162.6893
0.5600 , 162.7166
0.5800 , 162.7349
0.6000 , 162.7476
0.6200 , 162.7571
0.6400 , 162.7630
0.6600 , 162.7647
0.6800 , 162.7616
0.7000 , 162.7528
0.7200 , 162.7377
0.7400 , 162.7155
0.7600 , 162.6857
0.7800 , 162.6474
0.8000 , 162.5922
0.8200 , 162.4740
0.8400 , 162.3388
0.8600 , 162.2036
0.8800 , 162.0853
0.9000 , 162.0009
0.0115 , 140.5270
0.0316 , 148.5571
0.0616 , 152.5721
0.0855 , 154.5797
0.9201 , 161.6060
0.9439 , 159.5985
0.9702 , 159.5985
0.9952 , 159.5985
